Date,000001.SS_Open,000001.SS_High,000001.SS_Low,000001.SS_Close,000001.SS_Volume,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,BRICS_Views,BRICS_7D_Momentum,BRICS_30D_Shock,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Close,CL=F_Volume,Cyberwarfare_Views,Cyberwarfare_7D_Momentum,Cyberwarfare_30D_Shock,Economic_sanctions_Views,Economic_sanctions_7D_Momentum,Economic_sanctions_30D_Shock,GC=F_Open,GC=F_High,GC=F_Low,GC=F_Close,GC=F_Volume,GD_Open,GD_High,GD_Low,GD_Close,GD_Volume,Inflation_Views,Inflation_7D_Momentum,Inflation_30D_Shock,LMT_Open,LMT_High,LMT_Low,LMT_Close,LMT_Volume,NATO_Views,NATO_7D_Momentum,NATO_30D_Shock,NG=F_Open,NG=F_High,NG=F_Low,NG=F_Close,NG=F_Volume,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Volume,Nuclear_weapon_Views,Nuclear_weapon_7D_Momentum,Nuclear_weapon_30D_Shock,OPEC_Views,OPEC_7D_Momentum,OPEC_30D_Shock,Recession_Views,Recession_7D_Momentum,Recession_30D_Shock,RTX_Open,RTX_High,RTX_Low,RTX_Close,RTX_Volume,Semiconductor_Views,Semiconductor_7D_Momentum,Semiconductor_30D_Shock,South_China_Sea_Views,South_China_Sea_7D_Momentum,South_China_Sea_30D_Shock,Taiwan_Strait_Views,Taiwan_Strait_7D_Momentum,Taiwan_Strait_30D_Shock,United_States_Armed_Forces_Views,United_States_Armed_Forces_7D_Momentum,United_States_Armed_Forces_30D_Shock,URA_Open,URA_High,URA_Low,URA_Close,URA_Volume,Vladimir_Putin_Views,Vladimir_Putin_7D_Momentum,Vladimir_Putin_30D_Shock,World_War_III_Views,World_War_III_7D_Momentum,World_War_III_30D_Shock,Xi_Jinping_Views,Xi_Jinping_7D_Momentum,Xi_Jinping_30D_Shock,ZW=F_Open,ZW=F_High,ZW=F_Low,ZW=F_Close,ZW=F_Volume,^FTSE_Open,^FTSE_High,^FTSE_Low,^FTSE_Close,^FTSE_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Volume,^N225_Open,^N225_High,^N225_Low,^N225_Close,^N225_Volume
2020-01-10,3102.2942,3105.2249,3081.3958,3092.2908,210400.02,333.57532,335.70267,327.50146,327.9687,7161700.0,2528.0,-0.16457,0.46244,59.61,59.78,58.85,59.04,596186.0,1054.0,-0.45782,0.29595,3207.0,3.44183,2.09024,1551.2,1558.8,1545.4,1557.5,16.0,157.04045,157.2827,155.22356,155.31007,831700.0,2264.0,0.28199,0.70411,350.82208,351.3293,348.6918,349.833,987799.94,12745.0,-0.20149,0.54094,2.166,2.234,2.137,2.202,282652.0,336.1679,338.54224,333.81168,337.99155,1178200.0,5772.0,0.01817,0.67777,3504.0,-0.11201,0.65695,1100.0,-0.06621,0.31607,83.73487,83.73487,82.33213,82.56592,4605240.0,2117.0,-0.02845,0.33594,1221.0,0.11813,0.81484,204.0,0.25153,1.28268,6958.0,-0.56203,0.02657,8.59574,8.74838,8.59574,8.69215,176299.98,12635.0,0.03345,0.10364,33600.0,-0.89687,-0.1588,5827.0005,0.03042,0.96326,562.75,568.5,555.75,564.5,92632.99,7598.0996,7632.0,7585.1,7587.9004,651315600.0,3281.8098,3282.99,3260.86,3265.35,3214580000.0,23813.28,23903.29,23761.08,23850.57,55900000.0
2020-01-11,3102.2942,3105.2249,3081.3958,3092.2908,210400.02,333.57532,335.70267,327.50146,327.9687,7161700.0,2330.0,-0.15026,0.01887,59.61,59.78,58.85,59.04,596186.0,1120.0,-0.30435,0.44952,1695.0,0.97783,0.67672,1551.2,1558.8,1545.4,1557.5,16.0,157.04045,157.2827,155.22356,155.31007,831700.0,1554.0,-0.05818,-0.68083,350.82208,351.3293,348.6918,349.833,987799.94,9069.0,-0.44889,-0.0453,2.166,2.234,2.137,2.202,282652.0,336.1679,338.54224,333.81168,337.99155,1178200.0,5592.9995,-0.11293,0.57951,3007.0,-0.13318,0.24618,810.0,-0.10596,-1.09745,83.73487,83.73487,82.33213,82.56592,4605240.0,1595.0,-0.26226,-1.1689,899.0,-0.19804,-0.13765,251.0,0.90152,2.26036,5520.9995,-0.67117,-0.25385,8.59574,8.74838,8.59574,8.69215,176299.98,11617.999,-0.0642,-0.22182,22367.0,-0.93636,-0.28097,5559.0005,-0.0098,0.1854,562.75,568.5,555.75,564.5,92632.99,7598.0996,7632.0,7585.1,7587.9004,651315600.0,3281.8098,3282.99,3260.86,3265.35,3214580000.0,23813.28,23903.29,23761.08,23850.57,55900000.0
2020-01-12,3102.2942,3105.2249,3081.3958,3092.2908,210400.02,333.57532,335.70267,327.50146,327.9687,7161700.0,2119.0,-0.25935,-0.45188,59.61,59.78,58.85,59.04,596186.0,884.0,-0.46032,-0.15994,1187.0,0.36909,0.19759,1551.2,1558.8,1545.4,1557.5,16.0,157.04045,157.2827,155.22356,155.31007,831700.0,1980.0,0.12756,0.32039,350.82208,351.3293,348.6918,349.833,987799.94,7726.0,-0.53252,-0.25633,2.166,2.234,2.137,2.202,282652.0,336.1679,338.54224,333.81168,337.99155,1178200.0,4253.0,-0.47481,0.08784,2345.0,-0.46363,-0.29219,1188.0,0.23109,1.14619,83.73487,83.73487,82.33213,82.56592,4605240.0,1979.0,0.02966,0.04992,5884.9995,4.61546,4.95745,491.0,2.20915,4.40133,5106.0,-0.65477,-0.34855,8.59574,8.74838,8.59574,8.69215,176299.98,10785.999,-0.12008,-0.49283,17675.0,-0.92508,-0.33498,5396.0,-0.04309,-0.28077,562.75,568.5,555.75,564.5,92632.99,7598.0996,7632.0,7585.1,7587.9004,651315600.0,3281.8098,3282.99,3260.86,3265.35,3214580000.0,23813.28,23903.29,23761.08,23850.57,55900000.0
2020-01-13,3091.493,3115.5698,3075.384,3115.5698,210600.0,330.43402,332.12396,328.12772,328.2669,5648500.0,2132.0,-0.24101,-0.3945,59.04,59.27,57.91,58.08,584002.0,856.0,-0.45754,-0.23239,1121.0,-0.49115,0.11569,1557.4,1558.0,1548.4,1548.4,48.0,155.9417,157.5423,155.76865,156.71172,898000.0,2297.0,0.21663,1.00225,350.77136,355.8604,350.53467,354.2204,986799.94,8000.9995,-0.5456,-0.22041,2.21,2.226,2.163,2.182,232949.0,339.2013,341.0339,338.37067,340.1943,667400.0,4377.0,-0.52737,0.10572,2929.0,-0.34954,0.16566,1198.0,0.11235,1.13175,82.65291,82.91388,82.33212,82.66921,4910010.0,2407.0,0.12899,1.30021,1185.0,-0.03502,0.11834,273.0,0.54237,1.31039,6076.0,-0.53394,-0.17904,8.75641,8.82068,8.70821,8.79658,78100.0,10378.0,-0.15282,-0.62643,14982.001,-0.91685,-0.36775,5558.0,-0.01261,0.15805,565.25,565.75,558.5,562.25,51064.004,7587.9004,7635.8,7582.5,7617.6,659019400.0,3271.13,3288.13,3268.4302,3288.13,3459389700.0,23813.28,23903.29,23761.08,23850.57,55900000.0
2020-01-14,3120.667,3127.169,3105.6052,3106.82,230000.0,328.8037,333.36658,326.33838,330.3843,6945300.0,2108.0,-0.24768,-0.419,58.03,58.72,57.72,58.23,507714.0,1203.0,-0.05869,0.59999,981.0,-0.35076,-0.02893,1546.7,1546.7,1534.9,1542.4,32.0,156.5992,157.05774,155.43985,156.57324,917900.0,2978.0,0.38126,2.30285,353.01157,353.58643,350.8813,351.78583,967200.0,7355.0005,-0.53538,-0.32313,2.188,2.255,2.173,2.187,281854.0,339.26447,339.60757,336.80887,338.24435,740600.0,4130.0,-0.43215,-0.00333,2476.0,-0.48309,-0.21762,1165.0,-0.01605,0.86459,82.29952,82.86496,82.16359,82.39194,4987712.0,2372.0,-0.04045,1.11754,1146.0,-0.06601,0.06333,233.0,0.22632,0.72549,4955.0,-0.58958,-0.40804,8.72428,8.78855,8.72428,8.78855,61100.0,10380.0,-0.17847,-0.62277,11700.0,-0.89135,-0.40534,5631.0005,-0.01332,0.34736,562.25,573.0,559.25,568.5,69294.0,7617.6,7650.7,7588.8,7622.4,697648200.0,3285.35,3294.25,3277.1902,3283.1497,3687620000.0,23969.04,24059.861,23951.66,24025.17,64200000.0
2020-01-15,3103.17,3107.94,3082.04,3090.04,202300.0,330.38434,331.13983,327.74005,327.8494,4578300.0,2159.0,-0.31417,-0.27308,58.2,58.36,57.36,57.81,433169.0,994.0,-0.36036,0.051,879.0,-0.82032,-0.12576,1548.0,1553.9,1545.6,1552.1,11.0,156.6598,158.29501,156.6598,157.127,1174700.0,2823.0,0.30152,1.90525,352.02252,356.3,351.78583,355.852,833000.0,7404.0,-0.77634,-0.31749,2.181,2.189,2.104,2.12,218920.0,338.25336,344.66312,338.25336,343.2909,650500.0,4286.0,-0.68105,0.03297,2786.0,-0.56833,0.03757,1125.0,0.00626,0.62548,82.44634,83.22382,82.17992,82.62032,4937023.0,2581.0,0.15533,1.76543,1012.0,-0.24926,-0.086,212.0,0.25444,0.41673,5341.0,-0.77089,-0.3496,8.75641,8.81265,8.72428,8.74035,46400.0,72605.0,3.3833,5.0763,10513.0,-0.92048,-0.42086,7835.0005,0.24148,4.28529,569.0,578.75,568.25,573.25,78783.0,7622.4,7642.8,7609.4,7642.8,730575170.0,3282.27,3298.66,3280.69,3289.29,3721490000.0,23923.482,23997.39,23875.82,23916.58,57200000.0
2020-01-16,3095.7336,3096.372,3070.8843,3074.081,203400.0,329.09198,330.9012,327.36227,330.03638,4024100.2,2363.0,-0.15486,0.23594,58.1,58.87,57.56,58.52,182871.0,1043.0,-0.04662,0.156,885.0,-0.7454,-0.13081,1555.7,1556.1,1548.5,1549.0,98.0,157.9449,159.28482,157.57947,158.70186,1289900.0,2713.0,0.20097,1.7731,357.6949,359.90125,355.61533,359.8675,1085200.0,7354.0,-0.58386,-0.32831,2.134,2.17,2.071,2.077,206418.0,344.50967,347.218,342.66803,346.46872,839100.0,3758.0,-0.53576,-0.17328,2631.0,-0.4268,-0.09162,1169.0,0.0,0.9121,82.9737,83.74032,82.9737,83.48478,5671300.0,2379.0,0.08136,1.13755,947.0,-0.24602,-0.15672,191.0,0.06704,0.12226,4296.0,-0.58226,-0.55954,8.80461,8.82871,8.78855,8.82871,71300.0,61466.0,3.73143,3.17277,8972.0,-0.83648,-0.43946,8184.0,0.42083,3.55133,573.5,573.5,560.0,565.25,58192.0,7642.8,7653.6,7595.3,7609.8,573564200.0,3302.97,3317.11,3302.82,3316.8098,3540580000.0,23960.2,23975.38,23905.379,23933.13,55399996.0
2020-01-17,3081.464,3091.952,3067.2527,3075.496,190300.0,330.4241,330.53345,321.08963,322.23282,11061700.0,2162.0,-0.14478,-0.23742,58.59,58.98,58.27,58.54,122561.0,915.0,-0.13188,-0.18428,717.0,-0.77643,-0.29006,1554.1,1558.8,1553.6,1558.8,108.0,159.03247,159.3283,157.90137,158.2581,1819999.9,2025.0,-0.10557,0.3638,360.63663,361.42285,358.85297,359.8336,1195600.0,6532.0,-0.48749,-0.45834,2.077,2.078,1.994,2.003,213282.0,347.28116,347.28116,341.51245,343.02908,1237700.0,3313.0,-0.42602,-0.34209,1946.0,-0.44463,-0.63855,959.0,-0.12818,-0.37208,83.89801,84.56132,83.55548,83.94695,7365492.0,2143.0,0.01228,0.45439,837.0,-0.3145,-0.27285,414.0,1.02941,2.61002,4177.0,-0.39968,-0.58684,8.89298,8.91708,8.82871,8.83675,112700.0,28096.0,1.22366,0.78889,7252.0,-0.78417,-0.45928,6167.0005,0.05835,0.66983,565.5,572.5,564.25,570.5,54666.0,7609.8,7689.7007,7609.8,7674.6,631970100.0,3323.66,3329.88,3318.86,3329.62,3726220000.0,24103.45,24115.95,24013.75,24041.26,59400000.0
2020-01-18,3081.464,3091.952,3067.2527,3075.496,190300.0,330.4241,330.53345,321.08963,322.23282,11061700.0,2155.0,-0.07511,-0.23731,58.59,58.98,58.27,58.54,122561.0,710.0,-0.36607,-0.7117,631.0,-0.62773,-0.37381,1554.1,1558.8,1553.6,1558.8,108.0,159.03247,159.3283,157.90137,158.2581,1819999.9,1554.0,0.0,-0.6831,360.63663,361.42285,358.85297,359.8336,1195600.0,6035.0005,-0.33455,-0.53371,2.077,2.078,1.994,2.003,213282.0,347.28116,347.28116,341.51245,343.02908,1237700.0,2882.0,-0.48471,-0.49901,1717.0,-0.429,-0.80595,803.0,-0.00864,-1.36047,83.89801,84.56132,83.55548,83.94695,7365492.0,1643.0,0.03009,-1.02893,820.0,-0.08788,-0.29121,219.0,-0.12749,0.30672,9308.0,0.68593,0.37855,8.89298,8.91708,8.82871,8.83675,112700.0,16028.0,0.37958,-0.04386,6022.0,-0.73076,-0.47337,5112.0,-0.08041,-0.77522,565.5,572.5,564.25,570.5,54666.0,7609.8,7689.7007,7609.8,7674.6,631970100.0,3323.66,3329.88,3318.86,3329.62,3726220000.0,24103.45,24115.95,24013.75,24041.26,59400000.0
2020-01-19,3081.464,3091.952,3067.2527,3075.496,190300.0,330.4241,330.53345,321.08963,322.23282,11061700.0,1971.0,-0.06984,-0.68141,58.59,58.98,58.27,58.54,122561.0,724.0,-0.181,-0.64404,565.0,-0.52401,-0.44072,1554.1,1558.8,1553.6,1558.8,108.0,159.03247,159.3283,157.90137,158.2581,1819999.9,1760.0,-0.11111,-0.21196,360.63663,361.42285,358.85297,359.8336,1195600.0,5956.9995,-0.22897,-0.5502,2.077,2.078,1.994,2.003,213282.0,347.28116,347.28116,341.51245,343.02908,1237700.0,2903.0,-0.31742,-0.50083,1931.0,-0.17655,-0.61625,888.0,-0.25253,-0.72237,83.89801,84.56132,83.55548,83.94695,7365492.0,1999.0,0.01011,0.09012,785.0,-0.86661,-0.33335,182.0,-0.62933,-0.15002,8633.0,0.69076,0.21434,8.89298,8.91708,8.82871,8.83675,112700.0,18123.0,0.68023,0.08955,6162.0,-0.65137,-0.47325,7372.9995,0.36638,2.106,565.5,572.5,564.25,570.5,54666.0,7609.8,7689.7007,7609.8,7674.6,631970100.0,3323.66,3329.88,3318.86,3329.62,3726220000.0,24103.45,24115.95,24013.75,24041.26,59400000.0
2020-01-20,3082.113,3096.311,3070.48,3095.787,210500.0,330.4241,330.53345,321.08963,322.23282,11061700.0,2280.0,0.06942,0.05601,58.59,58.98,58.27,58.54,122561.0,678.0,-0.20794,-0.74913,614.0,-0.45227,-0.40566,1554.1,1558.8,1553.6,1558.8,108.0,159.03247,159.3283,157.90137,158.2581,1819999.9,2062.0,-0.10231,0.431,360.63663,361.42285,358.85297,359.8336,1195600.0,6015.0005,-0.24822,-0.54801,2.077,2.078,1.994,2.003,213282.0,347.28116,347.28116,341.51245,343.02908,1237700.0,2932.0,-0.33013,-0.50416,2388.0,-0.1847,-0.26894,1097.0,-0.08431,0.67697,83.89801,84.56132,83.55548,83.94695,7365492.0,2265.0,-0.05899,0.86314,847.0,-0.28523,-0.27482,202.0,-0.26007,0.05639,4290.0,-0.29394,-0.60306,8.89298,8.91708,8.82871,8.83675,112700.0,19327.0,0.8623,0.15146,6251.0005,-0.58277,-0.47424,6383.0005,0.14843,0.78429,565.5,572.5,564.25,570.5,54666.0,7674.6,7682.8,7639.6,7651.4,358980930.0,3323.66,3329.88,3318.86,3329.62,3726220000.0,24080.682,24108.11,24061.67,24083.51,38300000.0
2020-01-21,3085.79,3085.79,3051.23,3052.14,234800.0,320.692,324.66833,303.94165,311.51657,19318000.0,2279.0,0.08112,0.01876,59.17,59.73,57.68,58.34,648335.0,763.0,-0.36575,-0.5692,713.0,-0.27319,-0.32821,1559.3,1566.2,1551.0,1556.4,45.0,157.88397,160.58119,157.32712,159.4762,2074800.0,2147.0,-0.27905,0.6006,358.78537,361.62573,357.5934,360.2478,1071400.0,6744.9995,-0.08294,-0.43989,1.97,1.97,1.83,1.895,255723.02,342.49637,344.1304,337.60333,341.3679,1420900.0,3172.0,-0.23196,-0.4335,2481.0,0.00202,-0.21809,1475.0,0.26609,2.76788,83.65332,84.55042,83.06612,83.98497,7797382.0,2597.0,0.09486,1.78961,946.0,-0.17452,-0.17981,196.0,-0.1588,-0.05057,3903.0,-0.21231,-0.65319,8.80461,8.83675,8.77248,8.82068,206600.0,16783.0,0.61686,-0.04366,6360.9995,-0.45632,-0.47495,5964.0,0.05914,0.20292,572.5,582.75,566.75,581.5,69900.0,7651.4,7651.4,7550.5,7610.7,656519300.0,3321.03,3329.79,3316.6104,3320.79,4104840000.0,24072.81,24081.752,23843.482,23864.56,44600000.0
2020-01-22,3038.487,3069.2527,3006.268,3060.755,223900.0,307.98758,310.98972,300.92957,307.17242,18792600.0,2337.0,0.08245,0.13051,58.26,58.38,56.03,56.74,620119.0,875.0,-0.11972,-0.31549,659.0,-0.25028,-0.38903,1549.8,1557.1,1549.8,1555.3,42.0,159.97212,161.46866,159.30215,159.31087,1058700.0,2138.0,-0.24265,0.53917,361.38913,362.23447,358.7347,358.7855,918700.06,6582.0,-0.11102,-0.47562,1.912,1.942,1.895,1.905,240000.0,341.702,343.36313,338.777,338.83115,864300.0,3051.0,-0.28815,-0.49325,2412.0,-0.13424,-0.29377,1255.0,0.11556,1.37267,83.93604,84.30576,83.36516,83.61526,5546881.0,2439.0,-0.05502,1.20076,936.0,-0.0751,-0.19818,177.0,-0.16509,-0.31,3898.0,-0.27017,-0.64254,8.89298,8.89298,8.75641,8.78052,45700.0,15289.999,-0.78941,-0.16301,6036.0,-0.42585,-0.4801,6002.0,-0.23395,0.24112,581.5,592.5,574.5,577.75,84471.0,7610.7,7637.4,7563.5,7571.9004,604636000.0,3330.0203,3337.77,3320.04,3321.75,3623780000.0,23835.49,24040.871,23831.1,24031.35,49000000.0
2020-01-23,3037.952,3045.041,2955.346,2976.528,272800.0,306.67535,316.28818,305.88013,315.91043,9702100.0,2293.0,-0.02962,-0.01118,56.11,56.27,54.77,55.59,703995.0,861.0,-0.1745,-0.32627,598.0,-0.32429,-0.45503,1553.1,1564.6,1552.2,1564.6,15.0,159.11078,161.37297,158.39732,160.6334,1146700.0,2376.0,-0.12422,1.02128,358.481,363.1305,358.43027,362.47107,978400.0,6630.0,-0.09845,-0.48008,1.915,1.98,1.913,1.926,179792.0,339.26447,344.53677,338.32565,344.4103,1099400.0,3115.0,-0.1711,-0.48744,2360.0,-0.103,-0.3564,1131.0,-0.03251,0.60071,83.51742,83.85996,82.96285,83.62073,6369348.0,2261.0,-0.0496,0.59436,909.0,-0.04013,-0.23292,218.0,0.14136,0.16424,3661.0,-0.14781,-0.68405,8.73231,8.75641,8.67608,8.75641,80700.0,17465.0,-0.71586,-0.02816,5556.9995,-0.38063,-0.48663,6592.9995,-0.1944,0.95999,577.75,583.0,575.25,580.5,55850.0,7571.9004,7572.0996,7503.2,7507.7007,668616300.0,3315.77,3326.88,3301.87,3325.54,3766710000.0,23843.51,23910.012,23779.23,23795.441,55500000.0
2020-01-24,3037.952,3045.041,2955.346,2976.528,272800.0,320.09552,324.27072,310.66168,321.1393,17798200.0,2450.0,0.13321,0.35203,55.69,55.95,53.85,54.19,586195.0,750.0,-0.18033,-0.625,538.0,-0.24965,-0.52131,1556.3,1571.1,1556.3,1571.1,43.0,161.16412,161.66876,160.38106,161.02492,925499.94,1982.0,-0.02123,0.08604,363.4179,366.4781,363.2404,365.61584,1086700.0,8635.0,0.32195,-0.17861,1.938,1.945,1.872,1.893,142191.0,345.78256,346.82977,343.23672,344.53677,738000.0,2923.0,-0.11772,-0.57236,2218.0,0.13977,-0.49651,1071.0,0.11679,0.21083,83.40324,83.95781,82.8541,83.28906,5879141.0,2107.0,-0.0168,0.04455,777.0,-0.07168,-0.37955,211.0,-0.49034,0.03037,6878.0,0.64664,-0.0747,8.79658,8.83675,8.64395,8.68411,99400.0,14421.0,-0.48672,-0.256,4974.0,-0.31412,-0.49398,7299.0005,0.18356,1.71719,581.75,581.75,569.5,573.5,58501.004,7507.7007,7642.2,7507.6,7586.0,605760000.0,3333.1,3333.18,3281.53,3295.47,3708780000.0,23850.12,23869.38,23755.32,23827.18,48700000.0
2020-01-25,3037.952,3045.041,2955.346,2976.528,272800.0,320.09552,324.27072,310.66168,321.1393,17798200.0,2068.0,-0.04037,-0.67172,55.69,55.95,53.85,54.19,586195.0,680.0,-0.04225,-0.76234,399.0,-0.36767,-0.65592,1556.3,1571.1,1556.3,1571.1,43.0,161.16412,161.66876,160.38106,161.02492,925499.94,1491.0,-0.04054,-1.0598,363.4179,366.4781,363.2404,365.61584,1086700.0,6940.0,0.14996,-0.46942,1.938,1.945,1.872,1.893,142191.0,345.78256,346.82977,343.23672,344.53677,738000.0,2577.0,-0.10583,-0.70973,1934.0,0.12638,-0.74958,1063.0,0.32379,0.13072,83.40324,83.95781,82.8541,83.28906,5879141.0,1517.0,-0.07669,-1.7901,716.0,-0.12683,-0.44119,155.0,-0.29224,-0.64954,10186.0,0.09433,0.53768,8.79658,8.83675,8.64395,8.68411,99400.0,12369.999,-0.22823,-0.40539,4662.0,-0.22584,-0.49799,9605.0,0.87891,3.41851,581.75,581.75,569.5,573.5,58501.004,7507.7007,7642.2,7507.6,7586.0,605760000.0,3333.1,3333.18,3281.53,3295.47,3708780000.0,23850.12,23869.38,23755.32,23827.18,48700000.0
2020-01-26,3037.952,3045.041,2955.346,2976.528,272800.0,320.09552,324.27072,310.66168,321.1393,17798200.0,2115.0,0.07306,-0.57323,55.69,55.95,53.85,54.19,586195.0,669.0,-0.07597,-0.80538,401.0,-0.29027,-0.65398,1556.3,1571.1,1556.3,1571.1,43.0,161.16412,161.66876,160.38106,161.02492,925499.94,1703.0,-0.03239,-0.59133,363.4179,366.4781,363.2404,365.61584,1086700.0,6095.0005,0.02317,-0.60646,1.938,1.945,1.872,1.893,142191.0,345.78256,346.82977,343.23672,344.53677,738000.0,2774.0,-0.04444,-0.64477,1980.0,0.02538,-0.72363,812.0,-0.08559,-1.35968,83.40324,83.95781,82.8541,83.28906,5879141.0,1963.0,-0.01801,-0.37323,757.0,-0.03567,-0.39693,159.0,-0.12637,-0.565,4854.0,-0.43774,-0.5333,8.79658,8.83675,8.64395,8.68411,99400.0,12439.0,-0.31363,-0.40579,5059.0,-0.179,-0.49486,10016.0,0.35847,3.0483,581.75,581.75,569.5,573.5,58501.004,7507.7007,7642.2,7507.6,7586.0,605760000.0,3333.1,3333.18,3281.53,3295.47,3708780000.0,23850.12,23869.38,23755.32,23827.18,48700000.0
2020-01-27,3037.952,3045.041,2955.346,2976.528,272800.0,314.33978,319.35992,312.7194,314.72748,7468100.0,2341.0,0.02675,-0.0043,53.7,53.71,52.13,53.14,712879.94,639.0,-0.05752,-0.90875,517.0,-0.15798,-0.54607,1584.3,1584.5,1576.8,1576.8,22.0,158.667,159.85901,157.99706,158.84973,1132300.0,2092.0,0.01455,0.28824,360.00266,367.26425,360.00266,365.51437,1737900.0,6904.0,0.1478,-0.4813,1.935,1.976,1.888,1.902,72170.0,341.57553,343.94983,339.24637,342.21652,665200.0,3420.0,0.16644,-0.41628,2626.0,0.09966,-0.18669,1183.0,0.0784,0.80282,82.09291,82.6203,81.56009,82.11466,6889427.0,2268.0,0.00132,0.55156,879.0,0.03778,-0.2707,195.0,-0.03465,-0.11447,4070.0,-0.05128,-0.69419,8.43508,8.50738,8.33868,8.43508,218700.0,11495.0,-0.40524,-0.47719,6820.0,0.09103,-0.4784,10412.0,0.63121,2.78278,567.75,573.25,559.5,572.25,78994.0,7586.0,7586.0,7392.8,7412.0996,679457100.0,3247.16,3258.8503,3234.4998,3243.6296,3831050000.0,23427.902,23463.89,23317.32,23343.512,62399996.0
2020-01-28,3037.952,3045.041,2955.346,2976.528,272800.0,316.16888,317.47113,312.14285,314.6877,5502200.0,2174.0,-0.04607,-0.48455,52.77,54.06,52.68,53.48,633963.0,768.0,0.00655,-0.57619,562.0,-0.21178,-0.51344,1576.4,1576.4,1569.2,1569.2,3.0,159.29347,160.6856,157.27489,159.77202,1533900.1,2241.0,0.04378,0.59916,367.53473,371.1021,360.3492,369.5636,2063199.9,6790.0,0.00667,-0.50212,1.902,1.952,1.883,1.934,59297.0,343.5075,346.6492,337.83807,344.71725,674500.0,2939.0,-0.07346,-0.61522,2416.0,-0.0262,-0.38988,1166.0,-0.20949,0.65033,81.8428,83.95234,80.49442,83.10961,9083677.0,2200.0,-0.15287,0.27748,849.0,-0.10254,-0.30611,169.0,-0.13776,-0.47982,4272.0,0.09454,-0.66167,8.39491,8.45918,8.37884,8.38688,65800.0,9381.0,-0.44104,-0.62459,6628.0,0.04197,-0.48215,9544.0,0.60027,1.95477,573.0,576.5,565.5,569.75,56857.0,7412.0996,7491.4,7410.4,7480.7,535852000.0,3255.35,3285.7803,3253.2197,3276.24,3531570200.0,23126.93,23243.36,23115.15,23215.71,64400000.0
2020-01-29,3037.952,3045.041,2955.346,2976.528,272800.0,322.4316,325.24487,317.25244,320.1154,12454700.0,2050.0,-0.12281,-0.80676,53.97,54.37,52.81,53.33,624979.0,727.0,-0.16914,-0.69707,509.0,-0.22762,-0.56648,1569.8,1569.8,1569.8,1569.8,251274.0,160.02432,160.45937,156.2743,159.6328,2033200.0,2234.0,0.0449,0.53328,370.02853,370.25677,364.36465,366.74854,1268500.0,6488.9995,-0.01413,-0.55198,1.927,1.938,1.858,1.877,171881.0,347.10065,347.10065,341.37704,345.44855,639600.0,3054.0,0.00098,-0.58527,2339.0,-0.03027,-0.47128,1161.0,-0.0749,0.57065,83.68596,83.70227,82.3539,83.08789,6079831.5,2391.0,-0.01968,0.87139,950.0,0.01496,-0.20265,194.0,0.09605,-0.16973,3764.0,-0.03438,-0.76873,8.35474,8.43508,8.35474,8.39491,58599.996,10783.0,-0.29477,-0.50032,6026.0,-0.00166,-0.48983,8893.0,0.48167,1.41485,571.0,573.25,561.0,562.25,55030.0,7480.7,7514.7,7462.2,7483.6,525036670.0,3289.46,3293.47,3271.89,3273.4,3600249900.0,23309.32,23392.61,23214.28,23379.4,54900000.0
2020-01-30,3037.952,3045.041,2955.346,2976.528,272800.0,318.6044,323.42572,315.76132,321.38782,6022000.0,2149.0,-0.0628,-0.63703,53.09,53.2,51.66,52.14,720123.0,795.0,-0.07666,-0.54358,553.0,-0.07525,-0.53323,1576.8,1585.0,1571.4,1583.5,62336.0,158.61482,159.65022,156.37003,157.68384,1842500.1,2176.0,-0.08418,0.33491,363.78983,369.4199,363.78983,368.49,1210200.0,6328.9995,-0.0454,-0.58652,1.879,1.886,1.815,1.829,219697.98,336.82693,347.579,333.288,347.4526,1397400.0,2852.0,-0.08443,-0.67599,2381.0,0.0089,-0.46447,1241.0,0.09726,1.00809,82.33756,83.8436,82.33756,83.72943,6958867.0,2191.0,-0.03096,0.13165,945.0,0.0396,-0.21754,231.0,0.05963,0.29259,3598.0,-0.01721,-0.80212,8.29048,8.32261,8.22621,8.30654,127100.0,11523.0,-0.34022,-0.42214,5314.0,-0.04373,-0.49842,9373.0,0.42166,1.57997,562.5,562.5,550.75,560.5,77794.0,7483.6,7483.6,7357.6,7382.0,685501900.0,3256.45,3285.9097,3242.8,3283.66,3790350300.0,23284.58,23318.572,22892.95,22977.752,69600000.0
